unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"7C2D0700-8627-4963-E053-6B04A8C07B97","460000","2018-11-19","OX1 1JS","T","N","F","","7","WOODBINE PLACE","","OXFORD","OXFORD","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D0700-8627-4963-E053-6B04A8C07B97/current"
"919FEC05-9FBF-9A90-E053-6C04A8C0A300","357000","2019-07-29","OX2 9DS","D","N","F","","24","BROGDEN CLOSE","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-9FBF-9A90-E053-6C04A8C0A300/current"
"965B6D91-C568-95E4-E053-6C04A8C07729","372500","2019-09-27","OX2 9DU","S","N","F","","23","CRABTREE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-C568-95E4-E053-6C04A8C07729/current"
"98C75472-36C1-72E9-E053-6B04A8C042F0","363000","2019-11-05","OX2 9DW","S","N","F","","28","DEANFIELD ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-36C1-72E9-E053-6B04A8C042F0/current"
"79A74E21-FFCE-1289-E053-6B04A8C01627","350000","2018-10-12","OX2 9DW","S","N","F","","34","DEANFIELD ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/79A74E21-FFCE-1289-E053-6B04A8C01627/current"
"6DA0844A-43A1-30F2-E053-6B04A8C05F3B","360000","2018-04-20","OX2 9DW","S","N","F","","38","DEANFIELD ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6DA0844A-43A1-30F2-E053-6B04A8C05F3B/current"
"75050A85-8785-9A88-E053-6B04A8C02390","344000","2018-07-20","OX2 9DY","S","N","F","","21","HAWTHORN CLOSE","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A85-8785-9A88-E053-6B04A8C02390/current"
"75050A85-89C4-9A88-E053-6B04A8C02390","336000","2018-08-03","OX2 9EA","S","N","F","","17","CHESTNUT ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A85-89C4-9A88-E053-6B04A8C02390/current"
"6DA0844A-44A8-30F2-E053-6B04A8C05F3B","403500","2018-04-05","OX2 9ED","S","N","F","","39","CEDAR ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6DA0844A-44A8-30F2-E053-6B04A8C05F3B/current"
"8CAC1318-94A0-0253-E053-6B04A8C08E51","382500","2019-05-31","OX2 9ED","S","N","F","","59","CEDAR ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-94A0-0253-E053-6B04A8C08E51/current"
"93E6821D-F224-40FD-E053-6B04A8C0C1DF","362500","2019-09-06","OX2 9ED","T","N","F","","63","CEDAR ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821D-F224-40FD-E053-6B04A8C0C1DF/current"
"8F1B26BD-5430-53DB-E053-6C04A8C03649","372000","2019-06-20","OX2 9EE","S","N","F","","20","BEECH ROAD","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-5430-53DB-E053-6C04A8C03649/current"
"75050A85-89E9-9A88-E053-6B04A8C02390","395000","2018-07-19","OX2 9EG","S","N","F","","4","LIME ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A85-89E9-9A88-E053-6B04A8C02390/current"
"79A74E22-002C-1289-E053-6B04A8C01627","371500","2018-09-05","OX2 9EG","S","N","F","","10","LIME ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/79A74E22-002C-1289-E053-6B04A8C01627/current"
"80E1AA98-836F-7BF8-E053-6C04A8C00BF2","331000","2019-01-23","OX2 9EG","S","N","F","","36","LIME ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-836F-7BF8-E053-6C04A8C00BF2/current"
"8F1B26BE-10F1-53DB-E053-6C04A8C03649","495000","2019-07-12","OX2 9EG","S","N","F","","46","LIME ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-10F1-53DB-E053-6C04A8C03649/current"
"666758D7-2D99-3363-E053-6B04A8C0D74E","362000","2018-01-30","OX2 9EJ","S","N","F","","6","SYCAMORE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/666758D7-2D99-3363-E053-6B04A8C0D74E/current"
"8355F009-5506-55C5-E053-6B04A8C0D090","315000","2019-02-08","OX2 9EJ","S","N","F","","22","SYCAMORE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-5506-55C5-E053-6B04A8C0D090/current"
"6DA0844A-44AA-30F2-E053-6B04A8C05F3B","350000","2018-04-26","OX2 9EN","T","N","F","","24","LABURNUM ROAD","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6DA0844A-44AA-30F2-E053-6B04A8C05F3B/current"
"919FEC05-A235-9A90-E053-6C04A8C0A300","322500","2019-06-28","OX2 9EN","S","N","F","","42","LABURNUM ROAD","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-A235-9A90-E053-6C04A8C0A300/current"
"79A74E22-00AE-1289-E053-6B04A8C01627","382500","2018-10-19","OX2 9EN","S","N","F","","48","LABURNUM ROAD","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/79A74E22-00AE-1289-E053-6B04A8C01627/current"
"726BF13B-2A4A-0A46-E053-6C04A8C01D0D","345000","2018-06-01","OX2 9EN","S","N","F","","57","LABURNUM ROAD","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/726BF13B-2A4A-0A46-E053-6C04A8C01D0D/current"
"80E1AA98-83A5-7BF8-E053-6C04A8C00BF2","369000","2018-12-10","OX2 9EN","S","N","F","","59","LABURNUM ROAD","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-83A5-7BF8-E053-6C04A8C00BF2/current"
"68FEB20B-D7ED-38DA-E053-6C04A8C051AE","360000","2018-01-25","OX2 9EN","S","N","F","","69","LABURNUM ROAD","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/68FEB20B-D7ED-38DA-E053-6C04A8C051AE/current"
"7E86B6FB-34B9-458C-E053-6B04A8C0C84C","340000","2018-11-16","OX2 9EQ","S","N","F","","1","LIME ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FB-34B9-458C-E053-6B04A8C0C84C/current"
"7011B109-BDEE-8ED6-E053-6B04A8C075C1","385000","2018-05-25","OX2 9EQ","S","N","F","","5","LIME ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7011B109-BDEE-8ED6-E053-6B04A8C075C1/current"
"7011B109-BD32-8ED6-E053-6B04A8C075C1","405000","2018-05-15","OX2 9EQ","S","N","F","","31","LIME ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7011B109-BD32-8ED6-E053-6B04A8C075C1/current"
"87E1551E-7B78-6405-E053-6C04A8C0B2EE","327500","2019-03-21","OX2 9FQ","D","N","F","","1","MARLEY CLOSE","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-7B78-6405-E053-6C04A8C0B2EE/current"
"8CAC1318-9591-0253-E053-6B04A8C08E51","424000","2019-05-31","OX2 9FQ","D","N","F","","2","MARLEY CLOSE","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-9591-0253-E053-6B04A8C08E51/current"
"8F1B26BE-1247-53DB-E053-6C04A8C03649","411000","2019-06-21","OX2 9FQ","T","N","F","","11","MARLEY CLOSE","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-1247-53DB-E053-6C04A8C03649/current"
"773788C3-0A5B-2CE4-E053-6C04A8C05E57","630000","2018-07-26","OX2 9FU","D","N","F","","12","RUSKIN CLOSE","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C3-0A5B-2CE4-E053-6C04A8C05E57/current"
"98C75472-37D5-72E9-E053-6B04A8C042F0","404000","2019-08-30","OX2 9GU","S","N","F","","3","MARTIN CLOSE","BOTLEY","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-37D5-72E9-E053-6B04A8C042F0/current"
"75050A85-8A6C-9A88-E053-6B04A8C02390","675000","2018-07-27","OX2 9HA","D","N","F","","8B","CUMNOR HILL","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A85-8A6C-9A88-E053-6B04A8C02390/current"
"80E1AA98-81DF-7BF8-E053-6C04A8C00BF2","1470000","2018-07-18","OX2 9HA","D","N","F","","18B","CUMNOR HILL","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-81DF-7BF8-E053-6C04A8C00BF2/current"
"98C75472-3618-72E9-E053-6B04A8C042F0","780000","2019-11-06","OX2 9HD","D","N","F","","2B","CUMNOR RISE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-3618-72E9-E053-6B04A8C042F0/current"
"75050A84-B8BD-9A88-E053-6B04A8C02390","487000","2018-08-15","OX2 9HE","S","N","F","","5","HURST RISE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A84-B8BD-9A88-E053-6B04A8C02390/current"
"8A78B2AF-EA0E-5CB0-E053-6B04A8C0F504","610000","2019-04-29","OX2 9HH","D","N","F","","74","HURST RISE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-EA0E-5CB0-E053-6B04A8C0F504/current"
"7E86B6FB-34DD-458C-E053-6B04A8C0C84C","400000","2018-12-12","OX2 9HL","D","N","F","","38","HUTCHCOMB ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FB-34DD-458C-E053-6B04A8C0C84C/current"
"93E6821E-B0FA-40FD-E053-6B04A8C0C1DF","490000","2019-06-20","OX2 9HL","D","N","F","","43","HUTCHCOMB ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-B0FA-40FD-E053-6B04A8C0C1DF/current"
"8F1B26BE-11A8-53DB-E053-6C04A8C03649","380000","2019-06-14","OX2 9HN","S","N","F","","14","HUTCHCOMB ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-11A8-53DB-E053-6C04A8C03649/current"
"773788C3-0B8E-2CE4-E053-6C04A8C05E57","464000","2018-07-24","OX2 9HP","D","N","F","","3","CONIFER CLOSE","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C3-0B8E-2CE4-E053-6C04A8C05E57/current"
"93E6821E-B20C-40FD-E053-6B04A8C0C1DF","435000","2019-09-06","OX2 9HQ","S","N","F","","4","HURST RISE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-B20C-40FD-E053-6B04A8C0C1DF/current"
"8A78B2AF-EC52-5CB0-E053-6B04A8C0F504","407000","2019-05-08","OX2 9HQ","S","N","F","","6","HURST RISE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-EC52-5CB0-E053-6B04A8C0F504/current"
"7C2D0700-864A-4963-E053-6B04A8C07B97","685000","2018-11-16","OX2 9HQ","D","N","F","","42","HURST RISE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D0700-864A-4963-E053-6B04A8C07B97/current"
"965B6D91-C4FA-95E4-E053-6C04A8C07729","660000","2019-09-27","OX2 9HR","D","N","F","","35","HALLS CLOSE","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-C4FA-95E4-E053-6C04A8C07729/current"
"85866A65-1E71-143F-E053-6B04A8C06A15","660000","2019-02-08","OX2 9HZ","D","N","F","","14","DELAMARE WAY","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A65-1E71-143F-E053-6B04A8C06A15/current"
"75050A85-8A86-9A88-E053-6B04A8C02390","825000","2018-03-21","OX2 9JB","D","N","F","","19","ARNOLDS WAY","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A85-8A86-9A88-E053-6B04A8C02390/current"
"6DA08449-981C-30F2-E053-6B04A8C05F3B","1040000","2018-03-21","OX2 9JB","D","N","F","","19A","ARNOLDS WAY","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6DA08449-981C-30F2-E053-6B04A8C05F3B/current"
"7C2D0700-85E8-4963-E053-6B04A8C07B97","450000","2018-10-05","OX2 9JD","D","N","F","","33","ARNOLDS WAY","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D0700-85E8-4963-E053-6B04A8C07B97/current"
"919FEC04-E06A-9A90-E053-6C04A8C0A300","660000","2019-07-22","OX2 9JG","D","N","F","","HILGAY","COTSWOLD ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC04-E06A-9A90-E053-6C04A8C0A300/current"
"7E86B6FB-34FF-458C-E053-6B04A8C0C84C","526000","2018-11-16","OX2 9JH","D","N","F","","9","CLOVER CLOSE","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FB-34FF-458C-E053-6B04A8C0C84C/current"
"8F1B26BE-120E-53DB-E053-6C04A8C03649","1600000","2019-07-12","OX2 9JJ","D","N","F","","COBDEN HOUSE","HIDS COPSE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-120E-53DB-E053-6C04A8C03649/current"
"85866A65-2163-143F-E053-6B04A8C06A15","1090000","2019-02-08","OX2 9JJ","D","N","F","","1","HIDS COPSE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A65-2163-143F-E053-6B04A8C06A15/current"
"7011B109-0C92-8ED6-E053-6B04A8C075C1","385000","2018-05-18","OX2 9JQ","D","N","F","","2","TURNPIKE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7011B109-0C92-8ED6-E053-6B04A8C075C1/current"
"7C2D0700-848B-4963-E053-6B04A8C07B97","420000","2018-07-20","OX2 9JQ","S","N","F","","9","TURNPIKE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D0700-848B-4963-E053-6B04A8C07B97/current"
"8F1B26BD-547F-53DB-E053-6C04A8C03649","495000","2019-05-31","OX2 9JQ","D","N","F","","11","TURNPIKE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-547F-53DB-E053-6C04A8C03649/current"
"8F1B26BE-10F2-53DB-E053-6C04A8C03649","485000","2019-06-25","OX2 9JQ","D","N","F","","13","TURNPIKE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-10F2-53DB-E053-6C04A8C03649/current"
"773788C2-43BB-2CE4-E053-6C04A8C05E57","497500","2018-08-10","OX2 9JQ","D","N","F","","32","TURNPIKE ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-43BB-2CE4-E053-6C04A8C05E57/current"
"75050A85-88A8-9A88-E053-6B04A8C02390","440000","2018-06-18","OX2 9JZ","S","N","F","","23","ELMS ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A85-88A8-9A88-E053-6B04A8C02390/current"
"8F1B26BD-5198-53DB-E053-6C04A8C03649","382500","2019-06-26","OX2 9LB","T","N","F","","30","POPLAR ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-5198-53DB-E053-6C04A8C03649/current"
"7011B109-BC6E-8ED6-E053-6B04A8C075C1","375000","2018-05-18","OX2 9LD","S","N","F","","13","SEACOURT ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7011B109-BC6E-8ED6-E053-6B04A8C075C1/current"
"93E6821E-B24A-40FD-E053-6B04A8C0C1DF","360000","2019-08-30","OX2 9LD","S","N","F","","31","SEACOURT ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-B24A-40FD-E053-6B04A8C0C1DF/current"
"8A78B2AF-41B9-5CB0-E053-6B04A8C0F504","395000","2019-04-26","OX2 9LE","S","N","F","","27","HAZEL ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-41B9-5CB0-E053-6B04A8C0F504/current"
"666758D7-307D-3363-E053-6B04A8C0D74E","390000","2018-01-25","OX2 9LE","D","N","F","","41","HAZEL ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/666758D7-307D-3363-E053-6B04A8C0D74E/current"
"773788C3-0B7B-2CE4-E053-6C04A8C05E57","352000","2018-08-14","OX2 9LF","S","N","F","","8","HAZEL ROAD","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C3-0B7B-2CE4-E053-6C04A8C05E57/current"
"7011B109-BD8E-8ED6-E053-6B04A8C075C1","535000","2018-06-01","OX2 9NL","D","N","F","","IRASA","EYNSHAM ROAD","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7011B109-BD8E-8ED6-E053-6B04A8C075C1/current"
"85866A65-2119-143F-E053-6B04A8C06A15","395000","2019-02-26","OX2 9NN","D","N","F","","13","OXFORD ROAD","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A65-2119-143F-E053-6B04A8C06A15/current"
"7011B109-BF2F-8ED6-E053-6B04A8C075C1","378000","2018-06-04","OX2 9NN","S","N","F","","22","OXFORD ROAD","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7011B109-BF2F-8ED6-E053-6B04A8C075C1/current"
"64342BFE-B02E-422C-E053-6C04A8C0FB8A","620000","2018-01-05","OX2 9NP","D","N","F","","6","CHURCH CLOSE","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/64342BFE-B02E-422C-E053-6C04A8C0FB8A/current"
"98C75472-3922-72E9-E053-6B04A8C042F0","402175","2019-10-18","OX2 9NW","D","N","F","","5","OAKLANDS","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-3922-72E9-E053-6B04A8C042F0/current"
"8355F009-5697-55C5-E053-6B04A8C0D090","315000","2019-02-01","OX2 9NZ","S","N","F","","44","MEADOW CLOSE","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-5697-55C5-E053-6B04A8C0D090/current"
"8A78B2AF-EC48-5CB0-E053-6B04A8C0F504","357500","2019-04-25","OX2 9NZ","S","N","F","","46","MEADOW CLOSE","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-EC48-5CB0-E053-6B04A8C0F504/current"
"7C2D0700-85D7-4963-E053-6B04A8C07B97","395000","2018-10-19","OX2 9NZ","D","N","F","","64","MEADOW CLOSE","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D0700-85D7-4963-E053-6B04A8C07B97/current"
"93E6821E-B35E-40FD-E053-6B04A8C0C1DF","340000","2019-09-19","OX2 9NZ","S","N","F","","90","MEADOW CLOSE","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-B35E-40FD-E053-6B04A8C0C1DF/current"
"965B6D91-C7A8-95E4-E053-6C04A8C07729","450000","2019-09-27","OX2 9PA","D","N","F","","47","MEADOW CLOSE","FARMOOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-C7A8-95E4-E053-6C04A8C07729/current"
"8355F008-AFE1-55C5-E053-6B04A8C0D090","750000","2019-01-31","OX2 9PJ","D","N","F","","158","CUMNOR HILL","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F008-AFE1-55C5-E053-6B04A8C0D090/current"
"80E1AA98-8153-7BF8-E053-6C04A8C00BF2","575000","2019-01-11","OX2 9PJ","D","N","F","","164","CUMNOR HILL","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-8153-7BF8-E053-6C04A8C00BF2/current"
"8A78B2AF-E9E9-5CB0-E053-6B04A8C0F504","530000","2019-03-14","OX2 9PQ","S","N","F","","54","OXFORD ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-E9E9-5CB0-E053-6B04A8C0F504/current"
"80E1AA98-81AC-7BF8-E053-6C04A8C00BF2","760000","2018-12-18","OX2 9PS","D","N","F","","4","BERTIE ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-81AC-7BF8-E053-6C04A8C00BF2/current"
"7E86B6FB-32DC-458C-E053-6B04A8C0C84C","475000","2018-11-19","OX2 9PS","S","N","F","","10","BERTIE ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FB-32DC-458C-E053-6B04A8C0C84C/current"
"965B6D91-C78A-95E4-E053-6C04A8C07729","650000","2019-10-18","OX2 9PS","D","N","F","","11","BERTIE ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-C78A-95E4-E053-6C04A8C07729/current"
"726BF13B-28CD-0A46-E053-6C04A8C01D0D","750000","2018-07-20","OX2 9PS","D","N","F","","25","BERTIE ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/726BF13B-28CD-0A46-E053-6C04A8C01D0D/current"
"8355F009-5457-55C5-E053-6B04A8C0D090","510000","2019-02-01","OX2 9PS","D","N","F","","29","BERTIE ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-5457-55C5-E053-6B04A8C0D090/current"
"93E6821E-B10F-40FD-E053-6B04A8C0C1DF","490000","2019-08-27","OX2 9PS","D","N","F","","32","BERTIE ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-B10F-40FD-E053-6B04A8C0C1DF/current"
"773788C2-4006-2CE4-E053-6C04A8C05E57","735000","2018-08-16","OX2 9PT","D","N","F","","8","NORREYS ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-4006-2CE4-E053-6C04A8C05E57/current"
"80E1AA97-B4C9-7BF8-E053-6C04A8C00BF2","580000","2018-12-19","OX2 9PT","S","N","F","","9","NORREYS ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA97-B4C9-7BF8-E053-6C04A8C00BF2/current"
"75050A85-8A29-9A88-E053-6B04A8C02390","625000","2018-07-12","OX2 9PT","S","N","F","","19","NORREYS ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A85-8A29-9A88-E053-6B04A8C02390/current"
"773788C3-0B9D-2CE4-E053-6C04A8C05E57","610000","2018-08-16","OX2 9PT","S","N","F","","21","NORREYS ROAD","CUMNOR","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C3-0B9D-2CE4-E053-6C04A8C05E57/current"
